# RA                   DEC                  Z            
  194.19112451499507   28.05161404221829    0.023082066  
  194.48648127661247   27.991827412007595   0.015225992  
  194.40502134041677   28.04038804807734    0.02144919   
  194.16188378477153   28.081155227691035   0.02704673   
  194.17855796266414   28.02047460748166    0.020867223  
  194.218036898484     28.188173778646263   0.021631697  
  194.45924794528756   28.170360635157813   0.023076318  
  194.5243522209674    28.371021296830097   0.025449743  
  194.16003630255062   28.1062644779834     0.021602357  
  194.2701420158134    28.20962780958584    0.01717535   
  194.37497989276997   28.188095128907253   0.023128286  
  194.49047981302354   28.061761712713412   0.02713996   
  194.15376985004252   27.884857269945492   0.021065399  
  194.2689635230232    27.77305180478577    0.02512812   
  194.34780231404662   27.766299939794678   0.030444339  
  194.3241900013115    27.810934407070594   0.023831977  
  194.3139581595484    27.72962126016276    0.019221589  
  194.21172553573706   27.62783131130824    0.026981011  
  194.12423517689908   27.94001234308498    0.02213149   
  194.14241364737623   27.687331679493703   0.022947734  
  194.26080627117216   27.65667396010619    0.022663753  
  194.14244393854898   27.538968496203715   0.023656478  
  194.1765533889252    27.548251162682064   0.025318362  
  194.43879037610603   27.906027315823057   0.02702302   
  194.46803149528355   27.739633765381683   0.023102371  
  194.45029064442727   27.883071543004842   0.019532112  
  194.44943378672718   27.769465594391963   0.019282723  
  194.35767302313548   27.546154705526458   0.018571258  
  194.4301223619821    27.577619012636628   0.024109934  
  194.50715496647567   27.853570073697522   0.018976415  
  194.36729274363014   27.70076654842191    0.021550756  
  194.38681203944154   27.610330152807098   0.02012796   
  194.5146406587615    27.814932352244114   0.023774598  
  194.48428484905335   27.58136621265163    0.01655244   
  194.36462612966452   27.636244502247795   0.026823737  
  194.662273353382     27.953902795923703   0.019988501  
  194.65904108718505   27.8225453767205     0.017987553  
  194.6531499992671    27.84948275822232    0.020559387  
  194.59096071400828   27.96781347902094    0.020053301  
  194.69214274388315   27.86087965008191    0.029273625  
  194.5928432877095    27.884800602466903   0.014537751  
  194.54042730484082   27.549441506853015   0.023269173  
  194.6183971016308    27.559412751285645   0.025262162  
  194.6600396415009    27.544122786722205   0.019913225  
  194.54855828934677   27.893686917678053   0.019149037  
  194.6316804434702    27.67350054545924    0.02306956   
  194.52846629715077   27.576886369273048   0.025007183  
  194.5476399539692    27.93998271488059    0.028384807  
  194.5758874755128    27.848503625975226   0.025282279  
  194.64660401779267   27.596357997797025   0.025643917  
  194.7115290477998    28.084030010119896   0.020261072  
  194.68295806649525   28.282669113896485   0.02544682   
  194.67348851270592   28.185472292592994   0.026827294  
  194.59044357157086   28.148779638305616   0.026277846  
  194.7268929316795    28.22300175643417    0.023632403  
  194.53979044948713   28.185020391739215   0.044151913  
